Class ID,Preferred Label,Synonyms
http://purl.obolibrary.org/obo/HP_0005386,Recurrent protozoan infections,
http://purl.obolibrary.org/obo/HP_0008299,HP_0008299,
http://purl.obolibrary.org/obo/HP_0012735,Cough,Coughing|Cough
http://purl.obolibrary.org/obo/HP_0031662,Fixed splitting of the second heart sound,Fixed splitting of S2
http://purl.obolibrary.org/obo/HP_0000184,HP_0000184,
http://purl.obolibrary.org/obo/HP_0025304,Periodic,
http://purl.obolibrary.org/obo/HP_0011871,Impaired ristocetin-induced platelet aggregation,
http://purl.obolibrary.org/obo/HP_0003443,Decreased size of nerve terminals,
http://purl.obolibrary.org/obo/HP_0008448,HP_0008448,
http://purl.obolibrary.org/obo/HP_0004410,HP_0004410,
http://purl.obolibrary.org/obo/HP_0010677,Enuresis nocturna,Nocturnal enuresis
http://purl.obolibrary.org/obo/HP_0500256,Abnormal urine isobutyrylglycine concentration,Abnormal urinary isobutyrylglycine levels
http://purl.obolibrary.org/obo/HP_0031811,Bilirubinuria,
http://purl.obolibrary.org/obo/HP_0000353,HP_0000353,
http://purl.obolibrary.org/obo/HP_0001049,Absent dorsal skin creases over affected joints,
http://purl.obolibrary.org/obo/HP_0004033,Curved olecranon,
http://purl.obolibrary.org/obo/HP_0001913,Granulocytopenia,
http://purl.obolibrary.org/obo/HP_0030371,Increased proportion of naive B cells,
http://purl.obolibrary.org/obo/HP_0006918,Diffuse cerebral sclerosis,
http://purl.obolibrary.org/obo/HP_0011444,Decorticate rigidity,
http://purl.obolibrary.org/obo/HP_0002692,Hypoplastic facial bones,Hypoplasia of facial skeleton|Small facial bones|Underdevelopment of facial skeleton|Small facial skeleton|Underdevelopment of facial bones|Decreased size of facial bones|Decreased size of facial skeleton|Hypotrophic facial bones|Hypotrophic facial skeleton|Flattening of facial skeleton|Flattening of facial bones
http://purl.obolibrary.org/obo/HP_0009662,Abnormality of the epiphysis of the distal phalanx of the thumb,Abnormality of the end part of the outermost bone of the thumb|Abnormality of terminal thumb epiphysis
http://purl.obolibrary.org/obo/HP_0100221,Small epiphysis of the middle phalanx of the 5th toe,Small end part of the middle bone of the pinky toe|Small end part of the middle bone of the little toe|Small end part of the middle bone of the pinkie toe
http://purl.obolibrary.org/obo/HP_0004782,Hypotrichosis of the scalp,Scalp hypotrichosis|Hypotrichosis on scalp|Reduced/lack of hair on scalp
http://purl.obolibrary.org/obo/HP_0003703,HP_0003703,
http://purl.obolibrary.org/obo/HP_0032161,Coccidioidal meningitis,
http://purl.obolibrary.org/obo/HP_0008708,Partial development of the penile shaft,
http://purl.obolibrary.org/obo/HP_0002656,Epiphyseal dysplasia,Abnormal development of end part of bone|Abnormal development of the ends of long bones in arms and legs
http://purl.obolibrary.org/obo/HP_0032125,Increased proportion of non-class-switched memory B cells,
http://purl.obolibrary.org/obo/HP_0004446,Stomatocytosis,Red cell stomatocytosis|erythrocyte stomatocytes
http://purl.obolibrary.org/obo/HP_0025509,Piezogenic pedal papules,
http://purl.obolibrary.org/obo/HP_0030035,Struvite nephrolithiasis,Struvite kidney stones
http://purl.obolibrary.org/obo/HP_0002916,Abnormality of chromosome segregation,
http://purl.obolibrary.org/obo/HP_0012644,Increased caudate lactate level,
http://purl.obolibrary.org/obo/HP_0000093,Proteinuria,Protein in urine|High urine protein levels
http://purl.obolibrary.org/obo/HP_0001104,Macular hypoplasia,
http://purl.obolibrary.org/obo/HP_0007063,Aplasia of the inferior half of the cerebellar vermis,Absent inferior half of the cerebellar vermis
http://purl.obolibrary.org/obo/HP_0008875,HP_0008875,
http://purl.obolibrary.org/obo/HP_0031374,Ankle weakness,
http://purl.obolibrary.org/obo/HP_0011649,Patent ductus arteriosus after premature birth,
http://purl.obolibrary.org/obo/HP_0410263,Brain imaging abnormality,Abnormal brain imaging
http://purl.obolibrary.org/obo/HP_0010701,Abnormal immunoglobulin level,Abnormal serum immunoglobulin levels|Immunoglobulin abnormality|Abnormal immunoglobulin concentration|Abnormal serum immunoglobulin concentration|Abnormal serum level of immunoglobulin
http://purl.obolibrary.org/obo/HP_0000109,HP_0000109,
http://purl.obolibrary.org/obo/HP_0004987,Mesomelic leg shortening,Mesomelic lower limb shortening|Mesomelia of the lower limbs
http://purl.obolibrary.org/obo/HP_0030576,Pinhole visual acuity 0.8 LogMAR,
http://purl.obolibrary.org/obo/HP_0003155,Elevated alkaline phosphatase,Hyperphosphatasemia|High serum alkaline phosphatase|Increased serum alkaline phosphatase|Elevated ALP|Greatly elevated alkaline phosphatase|Elevated alkaline phosphatase|Hyperphosphatasia|Increased alkaline phosphatase
http://purl.obolibrary.org/obo/HP_0100426,Broad middle phalanx of the 4th toe,Broad middle 4th toe bone
http://purl.obolibrary.org/obo/HP_0007232,Spinocerebellar tract disease in lower limbs,
http://purl.obolibrary.org/obo/HP_0006068,HP_0006068,
http://purl.obolibrary.org/obo/HP_0009847,Osteolytic defects of the middle phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0008035,Retinitis pigmentosa inversa,Central retinitis pigmentosa
http://purl.obolibrary.org/obo/HP_0100798,Fingernail dysplasia,Abnormal fingernail development|Dysplastic fingernails
http://purl.obolibrary.org/obo/HP_0012863,Abnormal male germ cell morphology,
http://purl.obolibrary.org/obo/HP_0009634,Patchy sclerosis of the proximal phalanx of the thumb,Uneven increase in bone density in the innermost thumb bone
http://purl.obolibrary.org/obo/HP_0006505,Abnormality of limb epiphysis morphology,Abnormality involving the epiphyses of the limbs|Abnormal shape of end part of limb bones
http://purl.obolibrary.org/obo/HP_0011031,Abnormality of iron homeostasis,
http://purl.obolibrary.org/obo/HP_0031770,Epicanthus palpebralis,
http://purl.obolibrary.org/obo/HP_0002448,Progressive encephalopathy,Progressive brain disease
http://purl.obolibrary.org/obo/HP_0009374,Broad phalanges of the 5th finger,Broad pinky finger bones|Broad pinkie finger bones|Broad little finger bones
http://purl.obolibrary.org/obo/HP_0025235,Non-rapid eye movement parasomnia,NREM parasomnia
http://purl.obolibrary.org/obo/HP_0003415,HP_0003415,
http://purl.obolibrary.org/obo/HP_0040206,Abnormal circulating neopterin concentration,
http://purl.obolibrary.org/obo/HP_0001309,HP_0001309,
http://purl.obolibrary.org/obo/HP_0100639,Erectile abnormalities,Erectile abnormalities|Abnormal erection
http://purl.obolibrary.org/obo/HP_0003230,HP_0003230,
http://purl.obolibrary.org/obo/HP_0007268,Aprosencephaly,
http://purl.obolibrary.org/obo/HP_0011704,Sick sinus syndrome,Sinoatrial node disease
http://purl.obolibrary.org/obo/HP_0030631,Hyperautofluorescent macular lesion,
http://purl.obolibrary.org/obo/HP_0001140,Limbal dermoid,Benign eye tumor|Epibulbar dermoid|Epibulbar dermoids
http://purl.obolibrary.org/obo/HP_0006123,HP_0006123,
http://purl.obolibrary.org/obo/HP_0010264,Pseudoepiphyses of the middle phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0007705,Corneal degeneration,
http://purl.obolibrary.org/obo/HP_0100166,Stippling of the epiphysis of the proximal phalanx of the 3rd toe,Speckled calcifications in of the end part of the innermost bone of the 3rd toe
http://purl.obolibrary.org/obo/HP_0003648,Lacticaciduria,High urine lactic acid levels
http://purl.obolibrary.org/obo/HP_0001492,Axenfeld anomaly,
http://purl.obolibrary.org/obo/HP_0002503,Spinocerebellar tract degeneration,Degeneration of the spinocerebellar tracts|Spinocerebellar degeneration
http://purl.obolibrary.org/obo/HP_0010737,HP_0010737,
http://purl.obolibrary.org/obo/HP_0000018,HP_0000018,
http://purl.obolibrary.org/obo/HP_0010433,Short distal phalanx of the 2nd toe,Hypoplastic/small distal phalanx of the 2nd toe|Short outermost bone of the 2nd toe|Short distal phalanx of the second toe
http://purl.obolibrary.org/obo/HP_0030163,Abnormal vascular physiology,
http://purl.obolibrary.org/obo/HP_0031975,Increased vertical cup-to-disc ratio - 0.7,
http://purl.obolibrary.org/obo/HP_0011190,Uni- and bilateral multifocal epileptiform discharges,
http://purl.obolibrary.org/obo/HP_0008631,Ureteral dysgenesis,
http://purl.obolibrary.org/obo/HP_0001661,HP_0001661,
http://purl.obolibrary.org/obo/HP_0004574,HP_0004574,
http://purl.obolibrary.org/obo/HP_0010906,Hyperhistidinemia,Histidinemia|High blood histidine level
http://purl.obolibrary.org/obo/HP_0100013,Neoplasm of the breast,Tumours of the breast|Breast tumor|Neoplasia of the breast
http://purl.obolibrary.org/obo/HP_0009579,Proximal/middle symphalangism of the 2nd finger,Fused innermost and middle index finger bones
http://purl.obolibrary.org/obo/HP_0012575,Abnormal nephron morphology,Abnormality of the nephron
http://purl.obolibrary.org/obo/HP_0001212,Prominent fingertip pads,Prominent finger pads|Prominent fingertip pads|Persistence of fingerpads|Persistent fetal fingertip pads
http://purl.obolibrary.org/obo/HP_0006237,Prominent interphalangeal joints,Prominent hinge joints
http://purl.obolibrary.org/obo/HP_0004147,HP_0004147,
http://purl.obolibrary.org/obo/HP_0003002,Breast carcinoma,Breast cancer
http://purl.obolibrary.org/obo/HP_0007880,Marginal corneal dystrophy,
http://purl.obolibrary.org/obo/HP_0500012,Abnormality of gonadotropin-releasing hormone level,Abnormality of GnRH level
http://purl.obolibrary.org/obo/HP_0410019,Epigastric pain,Epigastrium pain
http://purl.obolibrary.org/obo/HP_0040115,Abnormality of the Eustachian tube,
http://purl.obolibrary.org/obo/HP_0010469,Absent testis,Absent testes|Aplasia of the testes|Absence of palpable testicules
http://purl.obolibrary.org/obo/HP_0003787,Type 1 and type 2 muscle fiber minicore regions,
http://purl.obolibrary.org/obo/HP_0012390,Anal fissure,Anal erosion
http://purl.obolibrary.org/obo/HP_0001697,Abnormal pericardium morphology,Abnormality of the pericardium
http://purl.obolibrary.org/obo/HP_0008667,HP_0008667,
http://purl.obolibrary.org/obo/HP_0031166,Eyelid myokymia,Myokymia orbicularis|Orbicularis myokymia
http://purl.obolibrary.org/obo/HP_0005754,HP_0005754,
http://purl.obolibrary.org/obo/HP_0002412,HP_0002412,
http://purl.obolibrary.org/obo/HP_0025271,Esophageal spasms,
http://purl.obolibrary.org/obo/HP_0008194,Multiple pancreatic beta-cell adenomas,
http://purl.obolibrary.org/obo/HP_0005281,Hypoplastic nasal bridge,Decreased size of bridge of nose|Decreased size of nasal bridge|Small bridge of nose|Hypoplastic bridge of nose|Small nasal bridge|Hypotrophic bridge of nose|Hypotrophic nasal bridge
http://purl.obolibrary.org/obo/HP_0000918,Scapular exostoses,Shoulder bone exostoes|Scapulae exostoses
http://purl.obolibrary.org/obo/HP_0004202,obsolete Lytic defects of the proximal phalanx of the ring finger,
http://purl.obolibrary.org/obo/HP_0200070,Peripheral retinal atrophy,Wasting of the outer part of the retina
http://purl.obolibrary.org/obo/HP_0010020,Irregular epiphysis of the 1st metacarpal,Irregular end part of the 1st long bone of hand
http://purl.obolibrary.org/obo/HP_0011832,Narrow nasal tip,"Pinched tip of nose|Thin nasal tip|Thin tip of nose|Pinched nasal tip|Narrow tip of nose|Narrow nasal tip|Nasal tip, narrow|Nasal tip, pinched"
http://purl.obolibrary.org/obo/HP_0007376,Abnormality of the choroid plexus,
http://purl.obolibrary.org/obo/HP_0001417,X-linked inheritance,X-linked|X-linked form
http://purl.obolibrary.org/obo/HP_0025349,Limbal edema,
http://purl.obolibrary.org/obo/HP_0031687,Abnormally loud pulmonic component of the second heart sound,Accentuation of the pulmonic component of the second heart sound
http://purl.obolibrary.org/obo/HP_0040290,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0011572,Supramitral ring,Supravalvular mitral ring|Membranous supravalvular mitral stenosis
http://purl.obolibrary.org/obo/HP_0003207,Arterial calcification,
http://purl.obolibrary.org/obo/HP_0009166,Fragmentation of the epiphysis of the distal phalanx of the 5th finger,Fragmentation of end part of the outermost bone of pinkie finger|Fragmentation of end part of the outermost bone of little finger|Fragmentation of end part of the outermost bone of pinky finger
http://purl.obolibrary.org/obo/HP_0008343,HP_0008343,
http://purl.obolibrary.org/obo/HP_0004286,Patchy sclerosis of hand bones,Uneven increase in bone density in hand bones
http://purl.obolibrary.org/obo/HP_0009130,Hand muscle atrophy,"Hand muscle degeneration|Hand muscle wasting, bilateral|Hand muscle wasting|Amyotrophy involving the musculature of the hand|Amyotrophy of hand muscles"
http://purl.obolibrary.org/obo/HP_0003579,HP_0003579,
http://purl.obolibrary.org/obo/HP_0004723,HP_0004723,
http://purl.obolibrary.org/obo/HP_0000666,Horizontal nystagmus,"Nystagmus, horizontal"
http://purl.obolibrary.org/obo/HP_0012162,Common carotid artery dissection,
http://purl.obolibrary.org/obo/HP_0007636,HP_0007636,
http://purl.obolibrary.org/obo/HP_0100767,Abnormality of the placenta,Placental issue
http://purl.obolibrary.org/obo/HP_0010056,Abnormality of the epiphyses of the hallux,Abnormality of the end part of the big toe bone
http://purl.obolibrary.org/obo/HP_0030775,Modic type vertebral endplate changes,
http://purl.obolibrary.org/obo/HP_0008576,HP_0008576,
http://purl.obolibrary.org/obo/HP_0011200,EEG with generalized polymorphic epileptiform discharges,
http://purl.obolibrary.org/obo/HP_0002617,Dilatation,Wider than typical opening or gap|Aneurysmal dilatation|Aneurysms|Aneurysm|Aneurysmal disease
http://purl.obolibrary.org/obo/HP_0100822,Rectocele,
http://purl.obolibrary.org/obo/HP_0007431,Congenital ichthyosiform erythroderma,"Ichthyosis, congenital|Congenital ichthyosis"
http://purl.obolibrary.org/obo/HP_0000461,HP_0000461,
http://purl.obolibrary.org/obo/HP_0003374,HP_0003374,
http://purl.obolibrary.org/obo/HP_0025180,Centrilobular ground-glass opacification on pulmonary HRCT,Centrilobular groundglass opacification|Centrilobular groundglass opacity
http://purl.obolibrary.org/obo/HP_0045079,Distal femoral metaphyseal irregularity,Irregular distal femoral metaphyses
http://purl.obolibrary.org/obo/HP_0025027,Osteoma cutis,Osteomatosis|Cutaneous osteosis|Miliary osteoma
http://purl.obolibrary.org/obo/HP_0003811,Neonatal death,Neonatal lethal
http://purl.obolibrary.org/obo/HP_0032438,Platelet anisocytosis,
http://purl.obolibrary.org/obo/HP_0004759,obsolete Nodular calcific aortic valve disease,
http://purl.obolibrary.org/obo/HP_0008836,HP_0008836,
http://purl.obolibrary.org/obo/HP_0000721,Lack of spontaneous play,Lack of spontaneous play
http://purl.obolibrary.org/obo/HP_0006680,HP_0006680,
http://purl.obolibrary.org/obo/HP_0040046,Abnormality of the left hemidiaphragm,
http://purl.obolibrary.org/obo/HP_0002816,Genu recurvatum,Genu recurvata|Back knee|Knee hyperextension
http://purl.obolibrary.org/obo/HP_0012367,Extra fontanelles,
http://purl.obolibrary.org/obo/HP_0001004,Lymphedema,Onset of lymphedema around puberty|Lymphatic obstruction|Swelling caused by excess lymph fluid under skin|Lymphoedema
http://purl.obolibrary.org/obo/HP_0003895,Flattened humeral epiphyses,Flattened end part of long bone in upper arm
http://purl.obolibrary.org/obo/HP_0006029,HP_0006029,
http://purl.obolibrary.org/obo/HP_0009762,Facial wrinkling,Facial wrinkling
http://purl.obolibrary.org/obo/HP_0031274,Hypovolemic shock,
http://purl.obolibrary.org/obo/HP_0003488,HP_0003488,
http://purl.obolibrary.org/obo/HP_0006472,HP_0006472,
http://purl.obolibrary.org/obo/HP_0010837,Decreased serum ceruloplasmin,Decreased serum ceruloplasmin|Hypoceruloplasminaemia|Hypoceruloplasminemia
http://purl.obolibrary.org/obo/HP_0100739,Bulimia,Binge and purge
http://purl.obolibrary.org/obo/HP_0000253,Progressive microcephaly,"Progressively abnormally small skull|Progressively abnormally small cranium|Microcephaly, postnatal, progressive|Microcephaly, progressive"
http://purl.obolibrary.org/obo/HP_0002343,Normal pressure hydrocephalus,Normal-pressure hydrocephalus
http://purl.obolibrary.org/obo/HP_0010577,Absent epiphyses,Absent end part of bone
http://purl.obolibrary.org/obo/HP_0004310,HP_0004310,
http://purl.obolibrary.org/obo/HP_0010632,Total anosmia,
http://purl.obolibrary.org/obo/HP_0000237,Small anterior fontanelle,Small forehead fontanel|Small anterior fontanel
